price,symbol,time
1.4309570422687161,HLP index,2024-07-16 05:06:10.000 UTC
1.4444573789530943,HLP w/ Yield,2024-07-16 05:06:10.000 UTC
1.4369980204519055,HLP index,2024-07-16 04:19:15.000 UTC
1.4456292029835354,HLP w/ Yield,2024-07-16 04:19:15.000 UTC
1.4369980204519055,HLP index,2024-07-16 04:07:08.000 UTC
1.4467023337940794,HLP w/ Yield,2024-07-16 04:07:08.000 UTC
1.4370723143174766,HLP index,2024-07-16 03:54:06.000 UTC
1.4465646826488456,HLP w/ Yield,2024-07-16 03:54:06.000 UTC
1.4375057786433016,HLP index,2024-07-16 02:09:22.000 UTC
1.4470487806381724,HLP w/ Yield,2024-07-16 02:09:22.000 UTC
1.4381216512029342,HLP index,2024-07-16 01:50:54.000 UTC
1.4463388636794732,HLP w/ Yield,2024-07-16 01:50:54.000 UTC
1.4381216512029342,HLP index,2024-07-16 01:49:28.000 UTC
1.446449783589763,HLP w/ Yield,2024-07-16 01:49:28.000 UTC
1.4392243641797609,HLP index,2024-07-16 00:48:57.000 UTC
1.446356548564626,HLP w/ Yield,2024-07-16 00:48:57.000 UTC
1.4392243641797609,HLP index,2024-07-16 00:37:45.000 UTC
1.4451634191748244,HLP w/ Yield,2024-07-16 00:37:45.000 UTC
1.4392243641797609,HLP index,2024-07-16 00:31:22.000 UTC
1.4459603467293893,HLP w/ Yield,2024-07-16 00:31:22.000 UTC
1.4392243641797609,HLP index,2024-07-16 00:18:58.000 UTC
1.4463582753689732,HLP w/ Yield,2024-07-16 00:18:58.000 UTC
1.4392243641797609,HLP index,2024-07-16 00:14:14.000 UTC
1.4475175774103013,HLP w/ Yield,2024-07-16 00:14:14.000 UTC
1.4263437531511205,HLP index,2024-07-15 21:36:29.000 UTC
1.4395019756737852,HLP w/ Yield,2024-07-15 21:36:29.000 UTC
1.4191056980720977,HLP index,2024-07-15 17:43:24.000 UTC
1.435743771019328,HLP w/ Yield,2024-07-15 17:43:24.000 UTC
1.4191056980720977,HLP index,2024-07-15 17:22:06.000 UTC
1.4368353172238542,HLP w/ Yield,2024-07-15 17:22:06.000 UTC
1.4191056980720977,HLP index,2024-07-15 17:17:39.000 UTC
1.4371294078588535,HLP w/ Yield,2024-07-15 17:17:39.000 UTC
1.4191056980720977,HLP index,2024-07-15 17:01:11.000 UTC
1.43566680094226,HLP w/ Yield,2024-07-15 17:01:11.000 UTC
1.4156881243513726,HLP index,2024-07-15 16:46:20.000 UTC
1.43589613891093,HLP w/ Yield,2024-07-15 16:46:20.000 UTC
1.4156881243513726,HLP index,2024-07-15 16:23:09.000 UTC
1.434352825591253,HLP w/ Yield,2024-07-15 16:23:09.000 UTC
1.4140627166385444,HLP index,2024-07-15 15:15:35.000 UTC
1.4329566613381566,HLP w/ Yield,2024-07-15 15:15:35.000 UTC
1.411372511580045,HLP index,2024-07-15 14:42:17.000 UTC
1.4328507937608244,HLP w/ Yield,2024-07-15 14:42:17.000 UTC
1.411372511580045,HLP index,2024-07-15 14:23:15.000 UTC
1.4309236285390696,HLP w/ Yield,2024-07-15 14:23:15.000 UTC
1.411372511580045,HLP index,2024-07-15 14:09:24.000 UTC
1.431447417322963,HLP w/ Yield,2024-07-15 14:09:24.000 UTC
1.4091545057324384,HLP index,2024-07-15 13:38:35.000 UTC
1.4307709996008704,HLP w/ Yield,2024-07-15 13:38:35.000 UTC
1.4091545057324384,HLP index,2024-07-15 13:33:38.000 UTC
1.429318337809152,HLP w/ Yield,2024-07-15 13:33:38.000 UTC
1.4085680248592172,HLP index,2024-07-15 10:42:17.000 UTC
1.4299331578559997,HLP w/ Yield,2024-07-15 10:42:17.000 UTC
1.409176909843452,HLP index,2024-07-15 09:47:52.000 UTC
1.4319511531633051,HLP w/ Yield,2024-07-15 09:47:52.000 UTC
1.4120282894899625,HLP index,2024-07-15 08:54:51.000 UTC
1.4311886162468428,HLP w/ Yield,2024-07-15 08:54:51.000 UTC
1.4120282894899625,HLP index,2024-07-15 08:45:50.000 UTC
1.4341166988849234,HLP w/ Yield,2024-07-15 08:45:50.000 UTC
1.4120282894899625,HLP index,2024-07-15 08:27:03.000 UTC
1.4335407274261829,HLP w/ Yield,2024-07-15 08:27:03.000 UTC
1.408818453836295,HLP index,2024-07-15 06:49:52.000 UTC
1.4305966714626597,HLP w/ Yield,2024-07-15 06:49:52.000 UTC
1.408818453836295,HLP index,2024-07-15 06:25:56.000 UTC
1.4304245548915793,HLP w/ Yield,2024-07-15 06:25:56.000 UTC
1.408818453836295,HLP index,2024-07-15 06:10:58.000 UTC
1.4295142447960483,HLP w/ Yield,2024-07-15 06:10:58.000 UTC
1.4068344839717315,HLP index,2024-07-15 05:09:19.000 UTC
1.4286885015649606,HLP w/ Yield,2024-07-15 05:09:19.000 UTC
1.4068344839717315,HLP index,2024-07-15 05:03:37.000 UTC
1.4276815008284736,HLP w/ Yield,2024-07-15 05:03:37.000 UTC
1.404822571425263,HLP index,2024-07-15 04:12:39.000 UTC
1.4268790714786097,HLP w/ Yield,2024-07-15 04:12:39.000 UTC
1.4042588833927838,HLP index,2024-07-15 03:16:22.000 UTC
1.42603878049539,HLP w/ Yield,2024-07-15 03:16:22.000 UTC
1.4042588833927838,HLP index,2024-07-15 03:05:52.000 UTC
1.4276916912202298,HLP w/ Yield,2024-07-15 03:05:52.000 UTC
1.4042588833927838,HLP index,2024-07-15 03:03:04.000 UTC
1.427305300407984,HLP w/ Yield,2024-07-15 03:03:04.000 UTC
1.3962169967001599,HLP index,2024-07-15 02:44:26.000 UTC
1.4265452100761529,HLP w/ Yield,2024-07-15 02:44:26.000 UTC
1.3962169967001599,HLP index,2024-07-15 02:20:52.000 UTC
1.4207924711930213,HLP w/ Yield,2024-07-15 02:20:52.000 UTC
1.3909091778066793,HLP index,2024-07-15 01:11:52.000 UTC
1.421383771258502,HLP w/ Yield,2024-07-15 01:11:52.000 UTC
1.38449997032161,HLP index,2024-07-15 00:56:30.000 UTC
1.4199651739727175,HLP w/ Yield,2024-07-15 00:56:30.000 UTC
1.38449997032161,HLP index,2024-07-15 00:44:45.000 UTC
1.418130478013565,HLP w/ Yield,2024-07-15 00:44:45.000 UTC
1.3854284571948345,HLP index,2024-07-14 23:29:37.000 UTC
1.4182059006375023,HLP w/ Yield,2024-07-14 23:29:37.000 UTC
1.384156117747374,HLP index,2024-07-14 22:22:39.000 UTC
1.4156896193910566,HLP w/ Yield,2024-07-14 22:22:39.000 UTC
1.3774269180020553,HLP index,2024-07-14 21:29:02.000 UTC
1.4157217446254986,HLP w/ Yield,2024-07-14 21:29:02.000 UTC
1.3704566384225423,HLP index,2024-07-14 20:44:56.000 UTC
1.4108015309679196,HLP w/ Yield,2024-07-14 20:44:56.000 UTC
1.3704566384225423,HLP index,2024-07-14 20:10:15.000 UTC
1.409335481770335,HLP w/ Yield,2024-07-14 20:10:15.000 UTC
1.3693163642132768,HLP index,2024-07-14 19:20:36.000 UTC
1.4093838373558956,HLP w/ Yield,2024-07-14 19:20:36.000 UTC
1.3693163642132768,HLP index,2024-07-14 19:16:11.000 UTC
1.4093283791155673,HLP w/ Yield,2024-07-14 19:16:11.000 UTC
1.3693163642132768,HLP index,2024-07-14 19:10:43.000 UTC
1.4092780728197754,HLP w/ Yield,2024-07-14 19:10:43.000 UTC
1.3693720012673802,HLP index,2024-07-14 18:29:49.000 UTC
1.4090162245147384,HLP w/ Yield,2024-07-14 18:29:49.000 UTC
1.3693720012673802,HLP index,2024-07-14 18:26:40.000 UTC
1.4089590634424658,HLP w/ Yield,2024-07-14 18:26:40.000 UTC
1.3700280991168086,HLP index,2024-07-14 17:19:43.000 UTC
1.4089198541577515,HLP w/ Yield,2024-07-14 17:19:43.000 UTC
1.3700043486840618,HLP index,2024-07-14 16:38:01.000 UTC
1.4099462382546641,HLP w/ Yield,2024-07-14 16:38:01.000 UTC
1.3700043486840618,HLP index,2024-07-14 16:31:46.000 UTC
1.4095718146426806,HLP w/ Yield,2024-07-14 16:31:46.000 UTC
1.3700043486840618,HLP index,2024-07-14 16:27:41.000 UTC
1.4098172768947683,HLP w/ Yield,2024-07-14 16:27:41.000 UTC
1.3700043486840618,HLP index,2024-07-14 16:02:40.000 UTC
1.4098460721821358,HLP w/ Yield,2024-07-14 16:02:40.000 UTC
1.3696545030495044,HLP index,2024-07-14 15:42:19.000 UTC
1.4091848368018411,HLP w/ Yield,2024-07-14 15:42:19.000 UTC
1.3696545030495044,HLP index,2024-07-14 15:34:48.000 UTC
1.4099432826724712,HLP w/ Yield,2024-07-14 15:34:48.000 UTC
1.3696545030495044,HLP index,2024-07-14 15:33:27.000 UTC
1.4098965409483428,HLP w/ Yield,2024-07-14 15:33:27.000 UTC
1.3696545030495044,HLP index,2024-07-14 15:32:20.000 UTC
1.4095993657231953,HLP w/ Yield,2024-07-14 15:32:20.000 UTC
1.3696545030495044,HLP index,2024-07-14 15:32:02.000 UTC
