Timestamp Start,Open,High,Low,Close,Volume,Timestamp End,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
1668729600000,13.65000000,13.89000000,13.00000000,13.27000000,2949495.18000000,1668815999999,39653187.50790000,138052,1463846.40000000,19675093.90960000,0
1668816000000,13.28000000,13.28000000,12.58000000,12.84000000,2920148.22000000,1668902399999,37459974.39270000,113305,1440954.67000000,18483800.52490000,0
1668902400000,12.84000000,13.58000000,12.10000000,12.27000000,4790066.03000000,1668988799999,61291532.97010000,177887,2254834.24000000,28911714.10090000,0
1668988800000,12.26000000,12.29000000,11.27000000,11.83000000,4921177.25900000,1669075199999,58064656.23926200,209806,2339861.33000000,27606863.96810000,0
1669075200000,11.83000000,12.50000000,10.94000000,12.44000000,5495351.55000000,1669161599999,64284791.29580000,200003,2780629.72000000,32573280.92300000,0
1669161600000,12.43000000,14.50000000,12.40000000,14.36000000,7872882.42000000,1669247999999,105011604.60650000,304412,3962407.58000000,52865287.55120000,0
1669248000000,14.36000000,14.96000000,13.84000000,14.59000000,4725295.69000000,1669334399999,68013704.67070000,204547,2364160.57000000,34036653.91390000,0
1669334400000,14.60000000,14.61000000,13.91000000,14.03000000,2819515.28000000,1669420799999,39918747.01790000,118289,1248811.02000000,17690660.43710000,0
1669420800000,14.03000000,14.98000000,13.97000000,14.17000000,2911827.78000000,1669507199999,42001304.95390000,126762,1459908.28000000,21078616.71170000,0
1669507200000,14.17000000,14.45000000,14.05000000,14.12000000,2063327.08000000,1669593599999,29472967.32890000,81599,983336.30000000,14054435.05080000,0
1669593600000,14.11000000,14.17000000,12.78000000,13.32000000,4718682.44000000,1669679999999,63044912.97960000,186525,2218459.92000000,29605695.77010000,0
1669680000000,13.33000000,13.96000000,13.14000000,13.34000000,2605636.41000000,1669766399999,35266841.36590000,109799,1292599.02000000,17496338.08060000,0
1669766400000,13.35000000,14.32000000,13.21000000,14.16000000,3599962.88000000,1669852799999,49268922.74560000,141333,1729956.48000000,23707377.63300000,0
1669852800000,14.17000000,14.19000000,13.40000000,13.51000000,2567835.92000000,1669939199999,35283701.87090000,102314,1175692.41000000,16157522.89600000,0
1669939200000,13.51000000,13.84000000,13.33000000,13.71000000,2865008.71000000,1670025599999,38880254.25550000,104197,1343111.22000000,18234708.67820000,0
1670025600000,13.71000000,13.77000000,13.20000000,13.29000000,1958859.38000000,1670111999999,26510419.98080000,65671,904596.17000000,12253443.49630000,0
1670112000000,13.29000000,13.75000000,13.27000000,13.71000000,1778118.75000000,1670198399999,24011576.85540000,65320,826512.81000000,11164704.82430000,0
1670198400000,13.71000000,14.17000000,13.58000000,13.82000000,3962489.89000000,1670284799999,55137018.01520000,124321,1951925.69000000,27165596.06760000,0
1670284800000,13.82000000,14.38000000,13.81000000,14.30000000,3280084.71000000,1670371199999,46177390.49470000,101962,1671763.55000000,23555981.68230000,0
1670371200000,14.30000000,14.34000000,13.39000000,13.49000000,2647330.66000000,1670457599999,36316567.78920000,83203,1187974.20000000,16297933.51210000,0
1670457600000,13.49000000,13.77000000,13.27000000,13.69000000,2218371.02000000,1670543999999,29973338.02570000,71886,992557.95000000,13416471.68850000,0
1670544000000,13.69000000,14.02000000,13.51000000,13.59000000,2597941.96000000,1670630399999,35741987.30660000,79323,1220387.01000000,16799670.84020000,0
